,Locality,Type of property,Subtype of property,Price,Number of bedrooms,Livable surface,Kitchen equipment,Number of bathrooms,Number of toilets,Floor of appartment,Number of floors,Balcony,State of the property,Build Year,Surface bedroom 1,Furnished,Surface of living-room,Cellar,Surface kitchen,Entry phone,Elevator,Number of showers,Orientation of the front facade,Number of facades,Terrace,Surface terrace,Surface bedroom 2,Security door,Access for disabled,Sewer Connection,Garden,Surface garden,Surface bedroom 3,Garage
126,1000 Brussels,flat,apartment,215000,1,54.0,Fully equipped,1,1,,,0,Normal,2012,7.326612669533119,0,15.816920908238725,0,5.882607743857136,1,0,1,,2,0,0,5.930811517965249,0,0,1,0,,4.815146285824967,0
127,1000 Brussels,flat,penthouse,1600000,2,220.0,Partially equipped,2,1,12,12,0,New,2021,29.84916272772752,0,64.43930740393554,0,23.966179697195738,1,0,1,,2,1,36.0,24.162565443562126,0,0,1,0,,19.617262645953566,0
128,1000 Brussels,flat,triplex,380000,4,140.0,Partially equipped,2,2,1,3,0,Excellent,1925,12.0,0,16.0,1,15.251205261851833,1,0,2,,2,1,5.0,11.0,0,0,1,0,,12.0,0
129,1000 Brussels,flat,studio,120000,1,,Fully equipped,1,1,4,,0,Normal,,,0,,1,,1,0,1,,2,0,0,,0,0,1,0,,,0
130,1000 Brussels,flat,apartment,480000,2,123.0,Super equipped,1,2,3,4,0,Normal,1957,16.0,0,32.0,1,10.0,1,1,1,,4,0,0,15.0,0,0,1,0,,10.967833206601313,1
131,1000 Brussels,flat,apartment,225000,1,71.0,Partially equipped,1,1,4,8,0,To be renovated,1974,14.0,0,25.0,1,9.0,1,1,1,,2,1,10.0,7.797918847695049,1,1,1,0,,6.3310256721031966,1
132,1000 Brussels,house,mansion,3950000,14,1240.0,Partially equipped,5,6,,,0,Normal,1729,168.2407353744642,0,363.20336900400036,1,135.08210374783053,0,0,1,,4,0,0,136.18900522735015,0,1,1,1,150000.0,110.57002582264738,1
133,1000 Brussels,flat,apartment,420000,2,98.0,Super equipped,1,2,,6,0,New,2019,13.296445215078622,0,28.704782389025834,0,10.675843683296284,1,1,1,South-west,4,1,10.0,10.763324606677674,0,0,1,0,,8.738598815015681,0
134,1000 Brussels,flat,triplex,255000,2,80.0,Partially equipped,1,1,3,3,0,Normal,1900,14.0,0,23.432475419612928,0,8.714974435343905,1,0,1,,2,0,0,12.0,0,0,1,0,,7.133550053074025,0
135,1000 Brussels,flat,triplex,499000,2,140.0,Super equipped,1,2,,3,0,Normal,1905,15.0,0,41.00683198432262,0,9.0,1,0,1,,2,1,8.0,15.0,0,0,1,1,40.0,12.483712592879543,0
136,1000 Brussels,flat,loft,249000,1,90.0,Partially equipped,1,1,,5,0,Normal,,12.211021115888531,0,26.36153484706454,0,9.804346239761893,1,0,1,,2,0,0,9.884685863275415,0,0,1,0,,8.025243809708279,1
137,1000 Brussels,flat,loft,315000,1,86.0,Super equipped,1,1,1,3,0,Normal,,14.0,0,25.189911076083895,0,9.368597517994697,1,0,1,,2,0,0,9.445366491574285,0,0,1,0,,7.668566307054577,0
138,1000 Brussels,flat,loft,735000,2,335.0,Super equipped,2,2,2,4,0,Normal,1896,45.452134153585085,0,98.12349081962913,1,36.4939554480026,1,0,1,,2,0,0,36.7929973799696,0,1,1,0,,29.87174084724748,0
139,1000 Brussels,flat,loft,595000,2,160.0,Partially equipped,2,2,1,4,0,Normal,1900,21.0,0,58.0,0,17.42994887068781,1,1,1,,3,1,25.0,14.0,0,1,1,0,,14.26710010614805,0
140,1000 Brussels,flat,loft,340000,2,160.0,Partially equipped,1,2,,2,0,Normal,2008,12.0,0,46.864950839225855,0,17.42994887068781,1,1,1,,2,0,0,11.0,1,0,1,0,,14.26710010614805,1
141,1000 Brussels,flat,loft,338000,1,152.0,Super equipped,1,1,2,2,0,Normal,,22.0,0,44.52170329726456,0,16.558451427153418,1,0,1,,2,0,0,16.694136124642924,0,0,1,0,,13.553745100840647,0
142,1000 Brussels,flat,loft,535000,2,168.0,Super equipped,1,2,4,5,0,Normal,1930,19.0,0,49.208198381187145,1,18.3014463142222,1,1,1,,3,1,19.0,13.0,1,1,1,0,,14.980455111455452,1
143,1000 Brussels,flat,loft,480000,3,170.0,Partially equipped,1,1,,,0,New,1920,18.0,0,65.0,0,14.0,1,0,1,,2,0,,18.0,1,0,1,0,,14.0,0
144,1000 Brussels,flat,loft,620000,3,146.0,Super equipped,3,2,4,6,0,Fully renovated,1920,16.0,0,41.0,0,15.904828344502628,1,1,2,,2,0,,16.0,1,1,1,1,,13.0,0
145,1000 Brussels,house,master-house,1920000,5,453.0,Super equipped,4,2,,,0,Excellent,1908,25.0,0,26.0,1,49.34854274013486,0,0,1,North-west,2,1,20.0,16.0,0,0,1,1,101.0,16.0,0
146,1000 Brussels,house,master-house,775000,6,260.0,Partially equipped,2,3,,,0,Normal,1900,24.0,0,52.0,0,28.32366691486769,0,0,1,North-west,2,0,0,20.0,0,0,1,1,70.0,12.0,0
147,1000 Brussels,house,master-house,775000,6,260.0,Partially equipped,2,3,,,0,New,1900,16.0,0,52.0,0,28.32366691486769,0,0,1,North-west,2,0,0,12.0,0,0,1,1,70.0,24.0,0
148,1000 Brussels,house,master-house,1050000,5,330.0,Partially equipped,2,3,,3,0,Normal,,44.77374409159128,0,96.65896110590332,0,35.94926954579361,0,0,1,,4,0,0,36.24384816534319,0,0,1,0,,29.425893968930353,0
149,1000 Brussels,house,master-house,695000,6,250.0,Super equipped,1,1,,,0,Normal,,33.91950309969037,0,73.22648568629039,1,27.234295110449704,0,0,1,,2,1,20.0,27.457460731320598,0,0,1,1,20.0,22.29234391585633,0
150,1000 Brussels,house,master-house,1150000,10,240.0,Partially equipped,4,4,,,0,Normal,,32.56272297570275,0,70.29742625883878,0,26.144923306031714,0,0,1,,2,0,0,26.359162302067773,0,0,1,1,120.0,21.400650159222074,0
151,1000 Brussels,house,master-house,1095000,5,320.0,Super equipped,3,4,,3,0,Normal,1900,21.0,0,65.0,1,41.0,1,0,2,South-east,2,1,14.0,21.0,0,0,1,0,,18.0,1
152,1000 Brussels,house,master-house,775000,9,200.0,Super equipped,1,4,,3,0,Normal,,27.13560247975229,0,58.58118854903231,0,21.78743608835976,0,0,4,,4,0,0,21.965968585056476,0,0,1,0,,17.833875132685062,0
153,1000 Brussels,house,mixed-building,3150000,12,980.0,Partially equipped,12,12,,4,0,To be renovated,1900,12.0,0,30.0,1,4.0,1,0,12,North,2,1,30.0,12.0,0,0,1,0,,12.0,1
154,1000 Brussels,house,mixed-building,950000,13,478.0,Partially equipped,8,8,,3,0,To be renovated,1890,20.0,0,140.00904063218724,1,52.07197225117984,0,0,8,South-west,2,0,0,20.0,0,0,1,0,,20.0,0
155,1000 Brussels,house,mixed-building,1295000,7,360.0,Partially equipped,4,5,,3,0,Excellent,1910,16.0,0,105.44613938825816,1,39.21738495904757,1,0,4,South,2,0,0,16.0,0,0,1,1,112.0,15.0,1
156,1000 Brussels,house,mixed-building,1200000,,,Partially equipped,2,1,,,0,Normal,,,0,,0,,0,0,1,,2,0,0,,0,0,1,0,,,0
157,1000 Brussels,house,mixed-building,520000,1,120.0,Partially equipped,1,1,,3,0,Normal,,15.0,0,35.14871312941939,0,13.072461653015857,0,0,1,,2,1,10.0,13.179581151033886,0,0,1,0,,10.700325079611037,1
158,1000 Brussels,house,mixed-building,1595000,6,450.0,Partially equipped,6,5,,4,0,Excellent,1930,20.0,0,131.8076742353227,1,49.02173119880947,1,0,5,East,2,0,0,20.0,0,0,1,0,,15.0,0
159,1000 Brussels,house,mixed-building,3200000,,1425.0,Partially equipped,1,10,,4,0,Normal,1900,193.34116766823507,0,417.3909684118552,1,155.2354821295633,0,1,1,,2,0,0,156.5075261685274,0,0,1,1,120.0,127.06636032038107,0
160,1000 Brussels,house,mixed-building,895000,4,225.0,Partially equipped,4,4,,3,0,Normal,,13.0,1,65.90383711766135,0,24.510865599404735,1,0,4,,2,1,10.0,14.0,0,0,1,0,,13.0,0
161,1000 Brussels,house,mixed-building,1200000,3,568.0,Super equipped,3,5,,3,0,Normal,1899,77.06511104249651,0,166.37057547925178,0,61.87631849094173,0,0,1,West,2,0,0,62.383350781560395,0,0,1,0,,50.64820537682557,0
162,1000 Brussels,house,mixed-building,2250000,5,550.0,Partially equipped,6,6,,,0,Normal,,30.0,0,86.0,1,16.0,0,1,1,,2,1,15.0,23.0,0,0,1,0,,23.0,0
163,1000 Brussels,flat,studio,85000,,44.0,Partially equipped,1,1,3,3,0,Excellent,1950,5.969832545545504,0,25.0,0,10.0,1,0,1,,2,0,0,4.8325130887124255,0,0,1,0,,3.9234525291907136,0
164,1000 Brussels,flat,studio,175000,,40.0,Partially equipped,1,1,2,7,0,Normal,2024,5.427120495950458,0,11.716237709806464,0,4.357487217671952,1,0,1,,2,1,4.0,4.393193717011296,0,0,1,0,,3.5667750265370124,0
166,1000 Brussels,flat,studio,180000,1,42.0,Super equipped,1,1,6,7,0,Normal,1970,5.698476520747981,0,32.0,0,4.0,1,1,1,,2,0,0,4.612853402861861,0,0,1,0,,3.745113777863863,0
167,1000 Brussels,flat,studio,155000,,35.0,Partially equipped,1,1,11,13,0,Excellent,1960,4.748730433956651,1,10.251707996080656,1,3.8128013154629583,1,1,1,,4,1,8.0,3.8440445023848837,0,1,1,0,,3.120928148219886,0
168,1000 Brussels,flat,studio,125000,,30.0,Partially equipped,1,1,2,4,0,Normal,2008,4.0703403719628435,0,8.787178282354848,0,3.2681154132539643,1,1,1,,2,0,0,3.2948952877584716,0,0,1,0,,2.6750812699027593,0
169,1000 Brussels,flat,studio,199000,1,37.0,Super equipped,1,1,,,0,Excellent,1966,5.020086458754174,0,32.0,0,4.030675676346556,1,1,1,,1,0,0,4.063704188235448,0,0,1,0,,3.2992668995467365,0
170,1000 Brussels,flat,studio,239000,,47.0,Super equipped,1,1,5,5,0,Normal,1986,6.376866582741789,1,13.766579309022594,1,5.120047480764544,1,1,1,,2,0,0,5.162002617488272,0,1,1,0,,4.190960656180989,0
171,1000 Brussels,flat,studio,159000,,37.0,Partially equipped,1,1,3,5,0,Excellent,1970,5.020086458754174,0,23.0,0,6.0,1,1,1,,2,0,0,4.063704188235448,0,0,1,0,,3.2992668995467365,0
172,1000 Brussels,flat,studio,168000,,42.0,Partially equipped,1,1,3,4,0,New,2020,5.698476520747981,0,12.302049595296786,1,4.57536157855555,1,0,1,,4,1,3.0,4.612853402861861,0,0,1,0,,3.745113777863863,0
173,1000 Brussels,flat,studio,163500,,42.0,Partially equipped,1,1,2,4,0,New,2020,5.698476520747981,0,12.302049595296786,1,4.57536157855555,1,1,1,,4,1,3.0,4.612853402861861,0,0,1,0,,3.745113777863863,0
174,1000 Brussels,flat,studio,159500,,42.0,Partially equipped,1,1,1,4,0,New,2020,5.698476520747981,0,12.302049595296786,0,4.57536157855555,1,1,1,,4,1,3.0,4.612853402861861,0,0,1,0,,3.745113777863863,0
175,1000 Brussels,flat,studio,199000,,30.0,Super equipped,1,1,,5,0,Normal,2000,4.0703403719628435,0,8.787178282354848,0,3.2681154132539643,1,1,1,,2,0,0,3.2948952877584716,0,0,1,0,,2.6750812699027593,0
176,1000 Brussels,flat,studio,249000,,50.0,Partially equipped,1,1,3,6,0,Excellent,1930,6.7839006199380725,0,14.645297137258078,0,5.44685902208994,1,1,1,,3,1,2.0,5.491492146264119,0,0,1,0,,4.4584687831712655,0
177,1000 Brussels,flat,studio,175000,,53.0,Super equipped,1,1,1,3,0,New,2021,7.190934657134357,0,38.0,1,5.773670563415338,1,1,1,,2,0,0,5.820981675039967,0,1,1,0,,4.725976910161542,0
178,1000 Brussels,flat,studio,290000,,47.0,Partially equipped,1,1,,6,0,New,2016,6.376866582741789,0,13.766579309022594,0,5.120047480764544,1,1,1,,2,1,17.0,5.162002617488272,0,0,1,0,,4.190960656180989,0
179,1000 Brussels,flat,studio,220000,,35.0,Partially equipped,1,1,,6,0,New,2016,4.748730433956651,0,10.251707996080656,0,3.8128013154629583,1,1,1,,2,0,0,3.8440445023848837,0,0,1,0,,3.120928148219886,0
180,1000 Brussels,flat,studio,225000,,35.0,Partially equipped,1,1,,6,0,Excellent,2016,4.748730433956651,0,10.251707996080656,0,3.8128013154629583,1,1,1,,2,0,0,3.8440445023848837,0,0,1,0,,3.120928148219886,0
181,1000 Brussels,flat,studio,250000,,42.0,Super equipped,1,1,,5,0,New,2022,5.698476520747981,0,27.0,1,4.57536157855555,1,1,1,,2,0,,4.612853402861861,0,1,1,0,,3.745113777863863,1
182,1000 Brussels,flat,studio,245000,,50.0,Partially equipped,1,1,1,5,0,New,,6.7839006199380725,0,17.0,0,7.0,1,0,1,,2,0,,5.491492146264119,1,0,1,0,,4.4584687831712655,0
183,1000 Brussels,flat,penthouse,450000,2,101.0,Super equipped,1,1,6,6,0,Excellent,2013,15.0,0,29.583500217261317,1,11.00265522462168,1,1,1,,2,1,25.0,11.0,1,1,1,0,,9.006106942005957,0
184,1000 Brussels,flat,penthouse,525000,1,114.0,Partially equipped,1,2,2,3,0,New,1881,15.467293413458806,0,33.39127747294842,0,12.418838570365065,0,0,1,,2,0,0,12.520602093482193,0,0,0,0,,10.165308825630486,0
185,1000 Brussels,flat,penthouse,695000,3,180.0,Partially equipped,1,2,,3,0,Normal,,24.422042231777063,0,70.0,0,19.608692479523786,1,1,1,,2,1,25.0,19.76937172655083,0,0,1,0,,16.050487619416558,0
186,1000 Brussels,flat,penthouse,450000,1,67.0,Super equipped,1,1,9,9,0,New,2018,16.0,1,19.624698163925824,1,7.29879108960052,1,1,1,,2,1,17.0,7.35859947599392,1,1,1,0,,5.974348169449495,0
187,1000 Brussels,flat,penthouse,305000,1,62.0,Super equipped,1,1,5,5,0,Normal,2012,20.0,0,18.16016845020002,0,6.754105187391526,1,1,1,,2,0,0,6.809450261367508,0,1,1,0,,5.528501291132369,0
188,1000 Brussels,flat,penthouse,1600000,2,220.0,Partially equipped,2,2,12,12,0,New,2022,23.0,0,64.43930740393554,0,23.966179697195738,1,1,2,,2,1,36.0,15.0,0,1,1,0,,19.617262645953566,1
189,1000 Brussels,flat,penthouse,3500000,3,540.0,Partially equipped,3,6,41,41,0,Normal,2017,28.0,0,50.0,1,58.82607743857136,1,1,3,,4,1,18.0,21.0,0,1,1,0,,19.0,1
190,1000 Brussels,flat,penthouse,575000,3,169.0,Partially equipped,1,3,,5,0,New,2020,22.929584095390688,0,40.0,0,18.410383494664,1,1,2,,3,1,87.0,18.561243454372725,0,0,1,0,,15.069624487118878,0
191,1000 Brussels,flat,penthouse,575000,3,169.0,Partially equipped,3,3,5,5,0,New,2020,17.0,0,49.5011043239323,1,18.410383494664,1,1,3,,3,1,87.0,12.0,0,1,1,0,,11.0,0
192,1000 Brussels,flat,penthouse,1600000,2,217.0,Partially equipped,2,2,12,12,0,New,2022,23.0,0,63.560589575700064,0,23.639368155870343,1,1,2,,2,1,36.0,15.0,0,0,1,0,,19.34975451896329,1
193,1000 Brussels,flat,penthouse,415000,2,97.0,Super equipped,2,2,4,4,0,New,2021,14.0,0,34.0,1,10.566906502854485,1,1,1,,2,1,60.0,9.0,0,1,1,0,,8.649429439352255,1
194,1000 Brussels,flat,penthouse,420000,1,100.0,Fully equipped,1,1,3,3,0,Normal,1970,15.0,0,64.0,1,20.0,1,1,1,,2,0,,10.982984292528238,0,0,1,0,,8.916937566342531,0
195,1000 Brussels,flat,penthouse,1290000,3,200.0,Super equipped,2,2,6,6,0,Normal,2016,15.0,0,56.0,1,10.0,0,1,1,East,3,1,,15.0,1,1,1,0,,10.0,0
196,1000 Brussels,flat,penthouse,1950000,3,226.0,Partially equipped,2,4,8,9,0,New,2019,20.0,0,45.0,1,24.61980277984653,1,1,1,,2,1,66.0,17.0,1,1,1,0,,14.0,1
197,1000 Brussels,flat,duplex,229000,1,75.0,Super equipped,1,1,4,4,0,Excellent,1997,24.0,0,25.0,1,8.0,1,1,1,,2,0,0,8.237238219396179,1,0,1,1,1000.0,6.687703174756898,1
198,1000 Brussels,flat,duplex,285000,5,168.0,Partially equipped,3,1,2,,0,To be renovated,,22.793906082991924,0,49.208198381187145,0,18.3014463142222,1,0,1,,2,0,0,18.451413611447443,0,0,1,0,,14.980455111455452,0
199,1000 Brussels,flat,duplex,325000,2,100.0,Super equipped,1,2,,2,0,Normal,,13.567801239876145,0,29.290594274516156,0,10.89371804417988,1,0,1,,2,0,0,10.982984292528238,0,0,1,1,50.0,8.916937566342531,0
200,1000 Brussels,flat,duplex,590000,3,130.0,Partially equipped,1,1,,2,0,Fully renovated,,17.63814161183899,0,38.077772556871004,1,14.161833457433845,1,0,1,,2,1,,14.27787958028671,1,0,1,1,80.0,11.592018836245291,0
201,1000 Brussels,flat,duplex,379000,1,80.0,Super equipped,1,1,3,3,0,Normal,1997,21.0,0,25.0,1,22.0,1,1,1,,2,0,0,8.786387434022592,0,0,1,0,,7.133550053074025,0
202,1000 Brussels,flat,duplex,760000,3,205.0,Partially equipped,1,1,2,,0,Normal,,27.8139925417461,0,50.0,0,22.33212199056876,1,0,1,South,3,0,0,22.51511779968289,0,0,1,0,,18.27972201100219,1
203,1000 Brussels,flat,duplex,760000,3,197.0,Super equipped,2,3,2,4,0,Excellent,2003,20.0,0,60.0,1,16.0,1,1,1,,2,0,0,20.0,0,0,1,0,,17.0,1
204,1000 Brussels,flat,duplex,434000,3,153.0,Partially equipped,2,1,,5,0,New,2019,20.758735897010503,0,44.81460924000972,0,16.667388607595218,1,0,1,,2,1,53.0,16.803965967568207,0,0,1,0,,13.642914476504073,0
205,1000 Brussels,flat,duplex,429000,3,147.0,Partially equipped,2,1,,5,0,New,2019,19.944667822617934,0,43.05717358353875,0,16.013765524944425,1,0,1,,2,1,53.0,16.14498691001651,0,0,1,0,,13.10789822252352,0
206,1000 Brussels,flat,duplex,414000,3,145.0,Partially equipped,2,1,,5,0,New,2019,19.67331179782041,0,42.471361698048426,0,15.795891164060828,1,0,1,,2,1,53.0,15.925327224165946,0,0,1,0,,12.92955947119667,0
207,1000 Brussels,flat,duplex,480000,2,158.0,Super equipped,1,1,2,3,0,Excellent,,18.0,0,45.0,0,8.0,1,0,1,,2,1,10.0,12.0,0,0,1,0,,14.088761354821198,0
208,1000 Brussels,flat,duplex,349000,2,85.0,Super equipped,1,1,2,3,0,Excellent,1905,17.0,0,24.897005133338734,0,9.2596603375529,1,0,1,,2,0,0,17.0,0,0,1,0,,7.579396931391152,0
209,1000 Brussels,flat,duplex,269000,2,80.0,Partially equipped,1,1,,5,0,Normal,,10.854240991900916,0,23.432475419612928,0,8.714974435343905,1,0,1,,2,0,0,8.786387434022592,0,0,1,0,,7.133550053074025,0
210,1000 Brussels,flat,duplex,730000,2,200.0,Super equipped,2,2,,3,0,Excellent,1911,286.0,0,755.0,1,8.0,1,0,1,,2,1,12.0,226.0,1,0,1,1,250.0,17.833875132685062,0
211,1000 Brussels,flat,duplex,765000,3,197.0,Partially equipped,2,3,2,,0,Excellent,1991,20.0,0,62.0,1,21.460624547034367,1,1,2,,2,0,0,20.0,1,0,1,0,,169.0,0
212,1000 Brussels,flat,duplex,685000,4,160.0,Partially equipped,2,2,3,4,0,Normal,1930,15.0,0,60.0,0,17.42994887068781,1,0,1,,2,0,0,10.0,0,0,1,0,,10.0,0
213,1000 Brussels,flat,duplex,990000,3,215.0,Super equipped,2,3,,4,0,New,2012,20.0,0,100.0,1,23.421493794986745,1,1,1,West,2,1,25.0,17.0,1,1,1,1,25.0,12.0,0
214,1000 Brussels,flat,duplex,815000,3,210.0,Partially equipped,1,3,,4,0,To be renovated,1970,28.492382603739905,0,80.0,0,22.87680789277775,1,0,1,North-west,2,0,0,23.0642670143093,0,0,1,0,,18.725568889319316,0
215,1000 Brussels,flat,duplex,420000,2,98.0,Partially equipped,1,1,,,0,Normal,,13.296445215078622,0,28.704782389025834,0,10.675843683296284,1,0,1,,2,1,10.0,10.763324606677674,0,0,1,0,,8.738598815015681,0
216,1000 Brussels,flat,duplex,420000,2,88.0,Partially equipped,1,1,2,,0,Normal,,11.939665091091008,0,25.775722961574218,0,9.586471878878296,1,0,1,,2,1,5.0,9.665026177424851,0,0,1,0,,7.846905058381427,0
217,1000 Brussels,house,villa,2275000,5,390.0,Super equipped,3,1,,3,0,Excellent,1920,52.91442483551697,0,114.23331767061302,1,42.48550037230154,0,0,1,,3,1,40.0,42.83363874086013,0,0,1,1,,34.77605650873587,1
218,1000 Brussels,flat,ground-floor,385000,1,65.0,Super equipped,1,1,,,0,Normal,,8.819070805919495,0,19.038886278435502,0,7.080916728716923,1,0,1,,2,1,25.0,7.138939790143355,0,0,1,0,,5.796009418122646,0
219,1000 Brussels,flat,ground-floor,345000,2,106.0,Partially equipped,1,1,,,0,Normal,,14.381869314268714,0,31.048029930987127,0,11.547341126830675,1,0,1,,2,0,0,11.641963350079934,0,0,1,0,,9.451953820323084,0
220,1000 Brussels,flat,ground-floor,365000,2,112.0,Not equipped,1,1,,,0,Normal,,15.195937388661283,0,32.805465587458094,0,12.200964209481468,1,0,1,,2,0,0,12.300942407631627,0,0,1,0,,9.986970074303635,0
221,1000 Brussels,flat,ground-floor,365000,1,73.0,Super equipped,1,1,,4,0,New,2022,21.0,0,35.0,1,7.952414172251314,1,1,1,,2,0,0,8.017578533545615,0,1,1,0,,6.509364423430048,0
222,1000 Brussels,flat,ground-floor,499000,2,110.0,Partially equipped,1,1,1,,0,Normal,,14.92458136386376,0,32.21965370196777,0,11.983089848597869,1,0,2,North-east,2,1,20.0,12.081282721781063,0,0,1,1,15.0,9.808631322976783,0
223,1000 Brussels,flat,ground-floor,399000,2,130.0,Not equipped,1,1,,,0,Normal,,17.63814161183899,0,38.077772556871004,0,14.161833457433845,1,0,1,,2,0,0,14.27787958028671,0,0,1,0,,11.592018836245291,0
224,1000 Brussels,flat,ground-floor,690000,2,170.0,Partially equipped,1,3,,,0,New,2019,23.065262107789447,0,49.79401026667747,0,18.5193206751058,0,0,2,,2,0,0,18.671073297298005,0,0,0,0,,15.158793862782304,0
225,1000 Brussels,flat,ground-floor,345000,2,115.0,Partially equipped,1,1,,4,0,Normal,,16.0,0,33.68418341569358,0,12.527775750806864,1,0,1,,2,0,0,14.0,0,0,1,0,,10.25447820129391,0
226,1000 Brussels,house,residence,330000,6,160.0,Partially equipped,3,3,,3,0,Normal,1920,10.0,0,35.0,1,17.42994887068781,1,0,3,North-east,2,0,0,13.0,0,0,1,0,,10.0,0
227,1000 Brussels,house,residence,469000,6,220.0,Partially equipped,1,1,,,0,Normal,,29.84916272772752,0,30.0,0,23.966179697195738,0,0,1,,2,0,0,24.162565443562126,0,0,1,0,,19.617262645953566,0
228,1000 Brussels,house,residence,855000,9,404.0,Super equipped,2,4,,,0,To be renovated,1837,12.0,0,25.0,1,44.01062089848672,0,0,1,,2,0,0,8.0,0,0,1,1,110.0,25.0,0
229,1000 Brussels,house,residence,380000,5,140.0,Partially equipped,2,2,,3,0,Excellent,1971,15.0,0,30.0,1,8.0,0,0,2,,2,1,15.0,15.0,0,0,1,0,,15.0,0
230,1000 Brussels,house,residence,569000,3,123.0,Partially equipped,1,2,,,0,Normal,,20.0,0,30.0,1,10.0,0,0,2,,2,0,0,20.0,0,0,1,0,,10.967833206601313,0
231,1000 Brussels,house,residence,595000,5,,Partially equipped,1,1,,,0,Normal,,,0,,0,,0,0,1,South,2,0,0,,0,0,1,0,,,0
232,1000 Brussels,house,residence,370000,5,200.0,Super equipped,2,1,,4,0,Normal,,11.0,0,40.0,1,21.78743608835976,0,0,1,,2,1,6.0,25.0,0,0,1,0,,11.0,0
233,1000 Brussels,house,residence,1820000,4,635.0,Partially equipped,1,3,,5,0,Excellent,1908,15.0,0,185.9952736431776,1,69.17510958054224,1,0,1,,2,1,15.0,15.0,0,0,1,1,220.0,15.0,0
234,1000 Brussels,house,residence,380000,4,225.0,Super equipped,1,1,,,0,To be renovated,,30.527552789721327,0,30.0,1,24.510865599404735,0,0,1,,2,0,0,24.711714658188537,0,0,1,0,,20.063109524270693,0
235,1000 Brussels,house,residence,389000,5,160.0,Partially equipped,1,1,,3,0,To be renovated,,21.708481983801832,0,46.864950839225855,0,17.42994887068781,0,0,1,,2,0,0,17.572774868045183,0,0,1,1,45.0,14.26710010614805,0
236,1000 Brussels,house,residence,695000,3,180.0,Super equipped,2,2,,2,0,Normal,1899,20.0,0,45.0,1,14.0,0,0,1,South-east,2,0,0,15.0,0,0,1,1,43.0,12.0,0
237,1000 Brussels,house,residence,850000,5,283.0,Super equipped,2,3,,3,0,Normal,1876,24.0,0,32.0,1,15.0,1,0,2,East,2,1,10.0,16.0,0,0,1,0,,15.0,0
238,1000 Brussels,house,residence,1100000,6,335.0,Partially equipped,4,5,,3,0,Normal,1930,27.0,0,98.12349081962913,1,36.4939554480026,0,0,4,South,2,0,0,23.0,0,0,1,1,50.0,23.0,0
239,1000 Brussels,house,residence,500000,4,200.0,Super equipped,2,1,,,0,Normal,,11.0,0,18.0,0,21.78743608835976,0,0,1,,2,0,0,11.0,0,0,1,0,,18.0,0
240,1000 Brussels,house,residence,1400000,5,300.0,Fully equipped,2,1,,,0,Excellent,1928,20.0,0,70.0,1,32.681154132539646,0,0,1,,2,1,20.0,12.0,0,0,1,1,,12.0,1
241,1000 Brussels,house,residence,945000,4,263.0,Super equipped,2,3,,3,0,Normal,1903,25.0,0,18.0,1,18.0,1,0,2,,2,1,6.0,18.0,0,0,1,1,60.0,15.0,0
242,1000 Brussels,house,residence,499000,6,220.0,Partially equipped,1,2,,,0,To be renovated,,29.84916272772752,0,35.0,0,23.966179697195738,0,0,1,South,2,0,0,24.162565443562126,0,0,1,1,50.0,19.617262645953566,0
243,1000 Brussels,house,residence,935000,5,327.0,Not equipped,2,2,,,0,To be renovated,1899,1.0,0,95.78024327766784,1,35.622458004468214,0,0,1,East,2,0,0,35.91435863656734,0,0,1,1,1.0,29.158385841940078,0
244,1000 Brussels,house,residence,1690000,3,400.0,Super equipped,3,1,,3,0,Normal,,54.27120495950458,0,117.16237709806462,0,43.57487217671952,0,0,1,,2,0,0,43.93193717011295,0,0,1,0,,35.667750265370124,0
245,1000 Brussels,house,residence,550000,5,180.0,Super equipped,1,3,,3,0,Normal,,24.422042231777063,0,50.0,0,19.608692479523786,0,0,3,South-east,2,0,0,19.76937172655083,0,0,1,0,,16.050487619416558,0
246,1000 Brussels,house,residence,430000,4,195.0,Partially equipped,1,1,,,0,Normal,,26.457212417758484,0,57.11665883530651,1,21.24275018615077,0,0,1,,2,0,0,21.416819370430066,0,0,1,0,,17.388028254367935,0
